customer_unique_id,recency,frequency,monetary_value,mean_review_score,mean_payment_installments,client_status,dbscan_label
3b97119ab53db4ae0144dff13c2ee26b,85,2,1170.78,4.5,8.0,VIP_atypique,-1
589acbf5a83a1545b7b1956065ac2fa7,46,1,1168.71,5.0,5.0,VIP_atypique,-1
ac520dc7cb6f47563c95f9f2324a567c,47,1,1168.71,5.0,8.0,VIP_atypique,-1
0aadc1d26d1c8b88a52c39a533ccea93,275,2,1168.6999999999998,1.0,10.0,Atypique,-1
b92f5d1993438887dea8aac081e3a0f5,195,1,1166.44,4.0,8.0,Atypique,-1
e6aede5b2818df1b512845c729cf7463,274,1,1166.43,4.0,10.0,Atypique,-1
e490e6ff8808446e7b6c9f39ea5926ef,138,1,1165.99,5.0,8.0,Atypique,-1
b7a035bbaa15467c17b1a94adc820913,108,1,1164.62,4.0,1.0,VIP_atypique,-1
49482ea59e5df9ca522b982c7518dcaa,175,1,1163.25,1.0,1.0,Atypique,-1
2b732aeb1a2c70bcc9c94e24fe3713fb,51,1,1162.88,5.0,10.0,VIP_atypique,-1
fc73438d7164cec52a643a09b10b503e,144,1,1161.18,1.0,1.0,Atypique,-1
61e6adf3c4468005ccdf21ce63f14e73,161,1,1160.77,5.0,2.0,Atypique,-1
b34584b6d24d0f58b1b4ebcfc0cbb0a6,14,1,1159.65,5.0,3.0,VIP_atypique,-1
d48d38cf62245af9640114e393a1a50a,105,1,1158.99,5.0,10.0,VIP_atypique,-1
f2bfa88061180ef63be4520ed4566e29,155,1,1158.54,4.0,1.0,Atypique,-1
19aea75555d5e6b749ac505a0ae784fa,160,1,1157.66,5.0,3.0,Atypique,-1
a12fc54cae982f13145a7c826cce10a1,79,1,1157.41,5.0,10.0,VIP_atypique,-1
c8ed31310fc440a3f8031b177f9842c3,18,1,1157.28,3.0,10.0,VIP_atypique,-1
1e10e23a3c7357443557e7f3ea7ee96e,82,1,1157.19,5.0,8.0,VIP_atypique,-1
35ee1e377c72035d0556e11e1da4cb87,233,1,1153.09,1.0,10.0,Atypique,-1
a626420a40f09529d6dc67cc76e1b213,36,1,1150.8,5.0,10.0,VIP_atypique,-1
30dfe23e1ee3c31f7af260ed5459b930,135,1,1149.83,4.0,10.0,Atypique,-1
4e447212d2b42b678e2ea168210da06a,136,1,1149.83,4.0,10.0,Atypique,-1
b5435c9ba16cf0cfcb89af488906838d,72,1,1147.55,5.0,1.0,VIP_atypique,-1
544bbae01f9405564f40ae1af55cf9d1,180,1,1143.22,5.0,5.0,Atypique,-1
449f7f967e09fc1d188234eefb6cb5e9,139,1,1140.82,1.0,1.0,Atypique,-1
f9ae928da15e82a3fc6f97b3751ebea2,143,1,1140.82,5.0,6.0,Atypique,-1
d8c9bcfdb052d3431868568f91eece65,211,1,1140.58,5.0,3.0,Atypique,-1
14b24b9cfd122ce1f873c7834185b603,155,1,1140.23,3.0,6.0,Atypique,-1
93d21068a4b6b2beb2c3cc9d44f948c0,233,1,1139.27,5.0,8.0,Atypique,-1
c283a677fa9937143f13fe6f58fd901d,24,1,1139.17,3.0,6.0,VIP_atypique,-1
b7dfe0920bbd2c5fc78ce89e7363d48c,143,1,1138.39,1.0,6.0,Atypique,-1
f085d32f56ff8cd1c24ea9eb43ec9edc,267,1,1135.89,4.0,10.0,Atypique,-1
91dd3e913cf5d632ce605a3689a5126a,27,1,1134.44,2.0,3.0,VIP_atypique,-1
737effb3cd0439f1954ff28fa106022f,311,1,1133.96,5.0,10.0,Atypique,-1
f8f4320123760e8cd9e3c99c68f38a42,111,1,1133.62,5.0,6.0,VIP_atypique,-1
6c2dbbeb634605dc4cf25ce12ab038c0,284,1,1132.63,5.0,5.0,Atypique,-1
2b40bf9f14aab6d327d27d8d3752f672,214,1,1131.73,5.0,1.0,Atypique,-1
8bb910cd8c3b29e4acf2e94e3aaffbbf,264,2,1131.08,4.0,5.5,Atypique,-1
e94ee7db9f05d0ddfd629d6deaa027b6,224,1,1129.91,5.0,3.0,Atypique,-1
2214477bc746c01d7e790dba816a9a2c,113,1,1129.85,5.0,6.0,VIP_atypique,-1
dcbd8e9f8083a2c1545ff6083e493d99,146,1,1129.41,4.0,1.0,Atypique,-1
e78005eaaa21fdbdd32d4c7d0c825c68,122,1,1127.5,3.0,2.0,Atypique,-1
7a4a9aa0d9218320db34205e04d29b03,128,1,1127.29,1.0,6.0,Atypique,-1
5340f5bd348f19d58f217d76d42c5f86,135,1,1125.9,5.0,12.0,Atypique,-1
41c3c9562b8a80d747fe2bd3c749640f,288,1,1125.58,1.0,4.0,Atypique,-1
c0290b1feb7aabd93bb97cde3a0e8a58,93,1,1125.58,5.0,8.0,VIP_atypique,-1
3577e91a3448cac21a38effb2f0bbdb7,120,1,1125.57,4.0,8.0,Atypique,-1
18ac369326ec0aafe3ae0e397b14102b,24,1,1125.36,5.0,1.0,VIP_atypique,-1
c3d0ee564fc089ca29e86029511c3d62,216,1,1125.0,4.0,6.0,Atypique,-1
7f9bfee0390154778b2d2c4f06b50c14,102,1,1124.87,5.0,6.0,VIP_atypique,-1
879f6c483f822dc770e5ff5c7b0e532a,42,1,1124.79,5.0,12.0,VIP_atypique,-1
63c78253a65d7ae0ade8cf3282a2b190,184,1,1123.86,4.0,1.0,Atypique,-1
ca77025e7201e3b30c44b472ff346268,90,7,1122.72,5.0,1.0,VIP_atypique,-1
45e5e1715b795757d22448692cc8dd5a,275,1,1122.45,4.0,1.0,Atypique,-1
c37b132f9c63622c1305a629a6fc1976,330,1,1121.44,5.0,8.0,Atypique,-1
561d12b11588768ed517a0357a98c42e,26,1,1121.42,3.0,8.0,VIP_atypique,-1
68ee3f40ecd2db281f8550fad18bdc83,291,1,1121.01,4.0,1.0,Atypique,-1
98fa2abe60ee24b1207a9fa5ec0d4667,40,1,1120.84,5.0,2.0,VIP_atypique,-1
5a6d092525ea183026c9b405b903fe0c,150,1,1119.6,3.0,10.0,Atypique,-1
3f915483f465fd1db2736065b0295d37,213,1,1118.05,5.0,1.0,Atypique,-1
0d8202144f518a0892806572cc6f3cf5,208,1,1118.05,4.0,10.0,Atypique,-1
c88c65274af4cadc8b55eedcbc9d9581,189,1,1118.05,5.0,2.0,Atypique,-1
32b15895df6710a7c20f648a0a2bdd10,237,1,1118.05,4.0,10.0,Atypique,-1
97e42e3e7b1f76dd3c04a0aac41e3173,9,1,1117.99,4.0,1.0,VIP_atypique,-1
f601dac3f9108158f75cb1418af5a5a9,270,1,1116.81,3.0,8.0,Atypique,-1
f4bfa7d75a394df13adaa6b672dc0407,114,1,1115.45,5.0,8.0,VIP_atypique,-1
7b4a91076722dc7d9922d8645b65ff89,105,1,1115.37,5.0,1.0,VIP_atypique,-1
5e8f38a9a1c023f3db718edcf926a2db,177,5,1114.18,3.8,3.8,Atypique,-1
5ab99f2f9851b35df207c38655eb25b1,129,1,1114.03,4.0,2.0,Atypique,-1
7a96eb0a685f5c19b7dad29fc802aa64,256,1,1113.99,5.0,1.0,Atypique,-1
f2c91a2cf8ce8e8cd3c26cc26fa7bdf4,129,1,1111.61,1.0,10.0,Atypique,-1
5315df33fcaf24f1ab1a6dd8a1c7b937,133,1,1109.3,4.0,1.0,Atypique,-1
7b9b082ceaa61d7bc565cdad86597669,118,1,1107.96,5.0,1.0,Atypique,-1
2bfb5880bfa061bee717d6c3a41c5b7e,220,1,1101.6,5.0,10.0,Atypique,-1
d854ba792104d8a708262d182058a4b3,263,1,1101.51,4.0,10.0,Atypique,-1
48670599c793cc443672fdda6de38d9f,275,1,1099.0,3.0,24.0,Atypique,-1
54982b0c374191195d5f433c7cccae90,23,2,1098.34,5.0,9.0,VIP_atypique,-1
c5dde81a4c503e4f3ad33d87bc314185,183,1,1096.98,1.0,9.0,Atypique,-1
549ba5d32f94af00287a601a42c53ff9,153,1,1096.41,4.0,10.0,Atypique,-1
98a46f046c9ffe7964933b1f80311904,281,1,1095.65,5.0,5.0,Atypique,-1
dc813062e0fc23409cd255f7f53c7074,7,6,1094.63,4.5,10.5,VIP_atypique,-1
9433a8f8dc53df230460bbde1f7cc734,112,1,1089.96,4.0,3.0,VIP_atypique,-1
b1972e951abdf114b6ebc0182b3b31c6,302,1,1087.44,3.0,1.0,Atypique,-1
5e9b9a8a03e7eb90d53d2ef2592b7d53,271,1,1086.08,1.0,10.0,Atypique,-1
b4fde3f3fc1d0fefcc047c7fe0454c93,184,1,1083.78,1.0,10.0,Atypique,-1
29bbf509bf085413d69208f1547f76e0,232,1,1083.2,4.0,1.0,Atypique,-1
6809546a09581ad767fb395756664fc3,314,1,1082.66,4.0,5.0,Atypique,-1
3961601c287bdf0fe34304b40c5692d4,269,1,1082.66,4.0,1.0,Atypique,-1
1c29d6a67b493c85043b7252908b095a,263,1,1082.51,3.0,10.0,Atypique,-1
d0ff23ecd52e29e9426030163ee07a09,278,1,1080.56,1.0,10.0,Atypique,-1
487e7e69517aa5d6fe673aa3d46acf06,84,1,1079.75,1.0,5.0,VIP_atypique,-1
f0f8fdb82b298c54b772345315e19e49,194,1,1078.92,1.0,10.0,Atypique,-1
6d107617e509701446292309521f1c22,269,1,1078.43,5.0,1.0,Atypique,-1
c143eafe10719dcc7dc0a855b2e3554d,189,2,1078.16,2.5,1.0,Atypique,-1
8eec3ba32330105307cf0eaad32f3f1b,120,1,1076.76,3.0,1.0,Atypique,-1
29765d0cf37b86c4abb8b0336b387c65,182,1,1075.83,2.0,10.0,Atypique,-1
1ff3cb11d59e1782c6fc95912849a62d,117,1,1075.74,1.0,10.0,Atypique,-1
de556953f937147c125f4b9bb95f815c,49,1,1075.23,5.0,1.0,VIP_atypique,-1
02ff3aee636a9ee1c1fef271daa0bc07,155,1,1071.12,5.0,1.0,Atypique,-1
083e14981d81da62df32871d3c1eaab4,280,1,1071.1,1.0,5.0,Atypique,-1
36d8163d058b1fef06dbe40506eb8aa4,107,1,1070.74,4.0,10.0,VIP_atypique,-1
81865792a5df52436b4e759b4ba21412,408,2,1069.77,5.0,1.0,Atypique,-1
d38553a9c8d30efc45e02381e606740f,295,1,1069.41,1.0,10.0,Atypique,-1
7cc7d622f03de2065576bc49db8a72d0,17,1,1066.08,5.0,4.0,VIP_atypique,-1
e6e1fd539bd2d78fcfb9c24ba6e1dcf5,85,1,1063.09,3.0,10.0,VIP_atypique,-1
108a6b4a2280331533fa05382ad4c3de,328,1,1061.56,4.0,6.0,Atypique,-1
b49bce5690603fca67082d3c8a27d2c8,327,1,1058.78,5.0,10.0,Atypique,-1
ce69ec71365638934e125300dd5e2d50,195,1,1057.2,1.0,2.0,Atypique,-1
08e5b38d7948d37fbb2a59fc5e175ab1,112,4,1056.33,4.0,2.0,VIP_atypique,-1
19bedfc18c92d4e7eb6ba318a6c2033c,145,2,1056.2,5.0,3.5,Atypique,-1
345759b8cb3d30586551de1ca6905df0,57,2,1056.12,4.5,1.0,VIP_atypique,-1
57a9710140308083e02631614ea5a5b5,344,1,1055.86,4.0,4.0,Atypique,-1
51b366f13a520cec29f53bdf21251ced,234,1,1054.63,5.0,6.0,Atypique,-1
799d07fb5038b68052e46cec15184806,233,1,1054.63,4.0,1.0,Atypique,-1
31d1ec8fb80004b9a556acace88a9468,96,1,1053.84,1.0,10.0,VIP_atypique,-1
a2d396dd46cfb15b4bac087f6a9ad555,307,1,1053.74,5.0,10.0,Atypique,-1
7b50def89c51f42400b796d7787ed658,103,1,1052.14,1.0,10.0,VIP_atypique,-1
c9f3502cccf5585cea25aa7de58f6cb5,118,2,1050.0,4.5,1.0,Atypique,-1
6f932f011a8e866d632f58cc7580a7f5,55,1,1049.53,3.0,5.0,VIP_atypique,-1
f34129f3c90f0243ed1e0ecdcebd532a,282,1,1048.7,5.0,8.0,Atypique,-1
94431ab24129f0060b53a89cfd62462f,266,1,1048.64,5.0,2.0,Atypique,-1
f4cd46b03c2a57ccee26a2ec82631daf,168,1,1048.57,3.0,10.0,Atypique,-1
fe2b2f70f3dc31c23319ae1029eac77f,173,1,1048.31,3.0,2.0,Atypique,-1
68497ce04e9b12cb402671a29acdf6a2,111,2,1047.15,5.0,1.0,VIP_atypique,-1
27f729c22e9c0292fa0f87c4c63956d0,157,1,1046.42,4.0,1.0,Atypique,-1
d97b3cfb22b0d6b25ac9ed4e9c2d481b,317,2,1044.13,1.0,3.0,Atypique,-1
ff2959dedacc441cc5ffe7d747a1a299,12,1,1043.32,3.0,10.0,VIP_atypique,-1
2fe074ea3cc24b8fd57d29effc995f8b,272,2,1043.06,5.0,2.0,Atypique,-1
07e5fa7bd21a068b7659dc26f245babf,282,1,1042.68,5.0,10.0,Atypique,-1
16b73e9a800062b64782f4dd057bb757,230,1,1042.51,5.0,8.0,Atypique,-1
1883e6f6e7da56b180416cbe13ec15ff,258,1,1042.51,5.0,8.0,Atypique,-1
edaf4daaef4cd93ac92da6a30d7621ab,70,1,1042.1,4.0,1.0,VIP_atypique,-1
4852ba4cb09d03a665c840db8e61a749,327,1,1040.52,5.0,1.0,Atypique,-1
954b6a550ffb6576fb60493b684a65de,160,1,1040.35,3.0,10.0,Atypique,-1
db3d2c340a500126dec4308cee9135ae,317,1,1040.01,4.0,10.0,Atypique,-1
4eb57395b615d5f5b1b67d08e3e3eea0,214,1,1039.74,1.0,10.0,Atypique,-1
6e1550b8966f327f29bc06b18972dbec,456,2,1039.36,5.0,5.5,Atypique,-1
200b7a307b908a530a544f560384d3e4,79,1,1038.9,5.0,6.0,VIP_atypique,-1
77ac7acda3a0a190fc5b9b6f4e36eae5,319,1,1038.36,1.0,10.0,Atypique,-1
4c0e1d9b129c2f187335b0b12f52f961,170,1,1037.79,1.0,10.0,Atypique,-1
222543b13fefc85279037e682dc320ce,174,1,1037.79,2.0,10.0,Atypique,-1
e43220d43b51cf9c929f0dd1b96271e3,275,1,1036.83,4.0,10.0,Atypique,-1
2e2d56c7ec46904b382aee224a3e4bdb,93,1,1036.74,4.0,8.0,VIP_atypique,-1
8a1e8b556fd5feb59a63729b5341e71a,37,2,1036.0700000000002,5.0,1.0,VIP_atypique,-1
bf1dd33f93c58ea45d677d7e871e098e,84,2,1035.97,3.5,6.5,VIP_atypique,-1
761fb886f61539123668aaa3b750033b,252,1,1035.55,3.0,10.0,Atypique,-1
59b822e7c7304dced326064c6971efd7,334,1,1034.72,2.0,8.0,Atypique,-1
54a61767646c3bd9f1923424169283f1,205,1,1034.37,4.0,1.0,Atypique,-1
4d105247e7260e45d3eab6ab9245ff03,318,1,1034.34,5.0,8.0,Atypique,-1
0b8f908a3b8e307be5c917414bc8275d,261,1,1031.69,5.0,10.0,Atypique,-1
2ac5e7e1668d672b41e9000fb19bee20,239,1,1031.69,1.0,5.0,Atypique,-1
b7c897200ac65c43a131e71b8ae3b8f3,181,1,1030.44,1.0,1.0,Atypique,-1
c0536ee7a009264e0f1bf1c8f4c54ad3,279,2,1029.36,4.0,1.0,Atypique,-1
2cda0e652e045b89ae13987cd09a1327,254,1,1028.62,5.0,1.0,Atypique,-1
81a79f384f8602573644b70698bab3b1,113,1,1028.3,5.0,1.0,VIP_atypique,-1
769151568e474636f23211792b0e32c1,320,1,1026.78,3.0,1.0,Atypique,-1
2099f93ac5ea679cf2eb1de091ab87c9,127,1,1026.48,4.0,10.0,Atypique,-1
9832ae2f7d3e5fa4c7a1a06e9551bc61,127,3,1026.09,2.6666666666666665,2.0,Atypique,-1
8d76b559181609308fcae630ea64cd61,214,1,1025.52,4.0,8.0,Atypique,-1
55a97ac4a03a60a3a30e1d7a9423b911,320,1,1025.24,5.0,2.0,Atypique,-1
d645d2b70af58a980678573128c9fd28,30,1,1025.05,5.0,4.0,VIP_atypique,-1
101375bf617fd60c9eee42f98d9a73d6,4,1,1024.76,5.0,1.0,VIP_atypique,-1
1c6c028831cfe21ab6c55c8f455ab2cd,137,1,1024.4,1.0,1.0,Atypique,-1
a0988feb55f4bf6cd3643c2a0d8d3899,107,1,1024.2,4.0,5.0,VIP_atypique,-1
4ef21f52dd7c061a646005b11918cbd3,337,1,1023.9,1.0,1.0,Atypique,-1
12153cd2862ee710eb30e3b9ecc279cc,96,1,1023.87,4.0,10.0,VIP_atypique,-1
9271b12d584732342f9ab94f9f08dddb,112,1,1023.72,1.0,1.0,VIP_atypique,-1
56e81da4480d1d95cece250d5c5d7173,292,1,1023.37,4.0,10.0,Atypique,-1
c64d1b3962455c8ad443ecdeea52afeb,267,1,1022.82,5.0,10.0,Atypique,-1
b6a70553f73cde17709a32cb714a40eb,156,1,1020.35,1.0,10.0,Atypique,-1
2f3f6dccce404d1c38be34db1fe4c34e,167,1,1020.19,1.0,10.0,Atypique,-1
c96e04d30d9707030553d545b2a6837e,157,1,1019.99,1.0,10.0,Atypique,-1
4ba684652def961d0506bf2409bfa1f5,150,1,1019.99,4.0,6.0,Atypique,-1
ae53a87a257f8e54795af6ff434e443b,350,2,1019.41,4.0,8.0,Atypique,-1
abd84878fc14079ab3b561fa01189254,131,1,1019.34,4.0,10.0,Atypique,-1
51c4ac3413acf4a49b78fe6be0904360,179,1,1019.11,4.0,1.0,Atypique,-1
b48c5a138371da90badcbc94338b2afa,161,1,1017.63,3.0,4.0,Atypique,-1
9a81c7dc0ab471b009bc6c0b3fd8ec1d,298,1,1017.52,5.0,10.0,Atypique,-1
27b8140e6749747db55efefa5c960433,150,1,1016.06,5.0,5.0,Atypique,-1
8d03a1ff1f1db05d26e88fde44408527,55,1,1015.92,3.0,10.0,VIP_atypique,-1
7696e945f2e50eb6f19b248458b4852e,326,1,1015.18,5.0,8.0,Atypique,-1
94e648964abc6dad803a114aa98eb4b6,157,1,1014.99,2.0,10.0,Atypique,-1
5e093be86aa4039c6d9eaa146d54c64d,158,1,1014.99,4.0,10.0,Atypique,-1
b48f1f3c7b8375b6d250545025c4f7e9,164,1,1014.61,1.0,9.0,Atypique,-1
82056edeb34b1497e39bb52ae3142b26,31,1,1014.48,5.0,1.0,VIP_atypique,-1
31e412b9fb766b6794724ed17a41dfa6,260,1,1014.02,1.0,1.0,Atypique,-1
72266f20c4be9cfe463262b3d7b1a9c5,40,1,1013.81,4.0,5.0,VIP_atypique,-1
d676376ab8f82dbd630410cebf3165bc,164,1,1013.8,2.0,4.0,Atypique,-1
e681e46aca9e7b37f67f35ace0056cae,173,1,1012.91,5.0,1.0,Atypique,-1
3256bccea9c8aa521d29257b56c54f88,268,1,1012.3,5.0,1.0,Atypique,-1
070acf4df1234a6257809e4e79644481,43,2,1011.02,5.0,8.0,VIP_atypique,-1
5d227535a37382849a9807bfc7c31fc9,164,1,1010.8,1.0,3.0,Atypique,-1
81f5afe83c873351c6089ce0ded7dc2e,172,1,1008.95,1.0,10.0,Atypique,-1
2c90fdbc33c7a6f301f4c63f0c962b3f,279,1,1008.3,1.0,10.0,Atypique,-1
070447b7f798d0fff61e13a5a03522d3,135,1,1006.77,4.0,10.0,Atypique,-1
bb5cb0b55123e8fc8b7994141cf4b551,232,1,1006.44,5.0,5.0,Atypique,-1
5270cffd29ac266ad0acc6bf4261321c,291,1,1006.12,5.0,1.0,Atypique,-1
898c64f6f6832078c1ea7f006ad3a54f,106,1,1005.84,1.0,8.0,VIP_atypique,-1
7119bf7ae87ab97626bb88f4752bf43a,159,1,1005.81,1.0,6.0,Atypique,-1
013a435769899074c568863694560449,155,1,1005.81,4.0,10.0,Atypique,-1
b0d5323be87eb6d77bae24bcb37e9ce8,209,1,1005.43,5.0,1.0,Atypique,-1
f6a518ea0bd168bc5f9a8d1a7c187314,223,1,1003.08,1.0,10.0,Atypique,-1
86f44dc0c704ff00e833ebe179b9641f,162,1,1002.79,1.0,10.0,Atypique,-1
5953b7dae07c8ffd6f76f5a86196254d,167,1,1002.71,2.0,10.0,Atypique,-1
4bcd3e861302b9a73210348ebb7621ad,345,1,999.68,4.0,1.0,Atypique,-1
6183466d2bb310b5b0698d30fff75685,29,1,998.1,4.0,5.0,VIP_atypique,-1
98758d88bf4b8eef1372ddee45d63178,347,2,997.96,3.0,10.0,Atypique,-1
858ec48dbaddd52e729e8acdc8d2d108,164,1,994.77,2.0,5.0,Atypique,-1
004df63539fd5e38d4b0a0506de7549c,45,1,993.55,3.0,10.0,VIP_atypique,-1
ff8eddc3ff272a5724e2ac6635cb7df2,60,1,991.74,3.0,8.0,VIP_atypique,-1
e6d48052b4b13c4ea8b0b4ce98e49b70,291,1,991.52,3.0,10.0,Atypique,-1
4e6588068c000d6f539cf24c66a96816,192,2,990.5,5.0,2.0,Atypique,-1
456f6d64ecda1b968375d3a68eabfb5c,51,2,989.59,5.0,10.0,VIP_atypique,-1
91dd15353c07761e2ec7dd94da94c195,152,1,987.98,4.0,12.0,Atypique,-1
b7a117351f7b0f426a78d5781f2dc328,167,1,987.2,1.0,10.0,Atypique,-1
94d090a44872adced17205bd5adc2dc2,172,1,987.15,4.0,10.0,Atypique,-1
f1a02343b512e3621484af5aeee1676c,316,1,986.69,5.0,6.0,Atypique,-1
f7495a8d48d05ca657eb075b905a1b8b,228,1,985.76,2.0,5.0,Atypique,-1
937e3ebc5d3a3d0df0458e132dfb5359,281,1,984.2,3.0,8.0,Atypique,-1
d028f19f3afb163c53c0d6f3592216a4,166,1,982.63,1.0,9.0,Atypique,-1
6f208bc8335390df9ac13fc05dea345c,61,1,979.45,5.0,6.0,VIP_atypique,-1
a2958412c124f154e9107c6a0efa13fe,66,1,979.45,1.0,2.0,VIP_atypique,-1
a823bf289185646e289706549dfbb011,279,1,979.42,1.0,1.0,Atypique,-1
9047436c514a87a1883a323d60046913,281,1,979.42,1.0,4.0,Atypique,-1
1287206c90835504f6eda824da9be9d2,198,1,978.97,5.0,4.0,Atypique,-1
18721874fc1a8af5a28e2e8525ec39ef,36,1,978.6,1.0,10.0,VIP_atypique,-1
c7fb8ec1ea35af7e89f989b6e17e2bd8,298,2,972.97,5.0,2.5,Atypique,-1
2f2b167cb3ef14988b2a1c194e11a790,149,1,972.48,4.0,1.0,Atypique,-1
51387055bdf28f0c6f9fba8b636cd436,302,1,968.93,3.0,10.0,Atypique,-1
b98eecd39d6fda501e8f169721085a26,234,1,968.88,1.0,10.0,Atypique,-1
8bf0bee0027b22b94806d1908358cbbc,148,1,968.51,1.0,1.0,Atypique,-1
5c7fdc5b910c753f1f86570b8b52817e,10,1,967.67,5.0,1.0,VIP_atypique,-1
bf8061ce22b2cc847cbc83a1ebb256cf,325,1,966.58,5.0,3.0,Atypique,-1
8fe3952a1127c277dd7a83fd5fe96edb,213,1,966.48,2.0,2.0,Atypique,-1
67913e95e07035bc67dcaa79ecd70cc9,322,1,964.76,5.0,3.0,Atypique,-1
7bbcad674e8c0ed95d070049efee7646,114,1,963.34,1.0,1.0,VIP_atypique,-1
41517b30c9379c6bef376702f93e8de8,203,1,962.52,1.0,1.0,Atypique,-1
17fdbc7bf5923361a92c5630bdd80cd6,300,1,962.31,3.0,4.0,Atypique,-1
423d40b193638955a782839886648464,22,2,958.13,5.0,5.5,VIP_atypique,-1
58c59e12a9aa68ceb0a0e6ee51abd087,15,1,957.6,3.0,10.0,VIP_atypique,-1
5c29495a80be1cb218d3428a8cd3a6d7,29,1,957.42,5.0,1.0,VIP_atypique,-1
394b8d731f0cc4eeecb4bba83acd2498,291,1,954.85,5.0,1.0,Atypique,-1
57f0c0beb74cbdaf5f124d98b97e8491,289,1,953.82,5.0,1.0,Atypique,-1
49223558dc36c20e8577f85e82c23a55,10,1,953.71,5.0,4.0,VIP_atypique,-1
1dfbdc636de09adbcdbc3d34e15084f3,291,1,953.53,2.0,10.0,Atypique,-1
583ac90d6f69ebdb989e08e5318d5389,314,1,949.97,5.0,4.0,Atypique,-1
a8d1e9936a5361e2547acf93dd4b8bc3,210,1,946.9,3.0,4.0,Atypique,-1
0c8a20624ff92116af35e9a9c7d281b2,339,1,946.84,3.0,1.0,Atypique,-1
839a04051a2c347397fd425d01fc3eb2,21,2,945.95,5.0,2.0,VIP_atypique,-1
d27295915d486516b99c3aed8628e83b,136,2,944.57,4.5,1.0,Atypique,-1
47c1a3033b8b77b3ab6e109eb4d5fdf3,217,6,944.21,4.833333333333333,1.0,Atypique,-1
167598f3b3a218d8e76d71ee3f1fb6fd,23,1,942.78,2.0,10.0,VIP_atypique,-1
2a4361333837befa20e4637ba9d9ad80,205,1,940.65,3.0,10.0,Atypique,-1
ed8c8bc9940261780b4fc1fb2129e55f,178,1,939.98,4.0,10.0,Atypique,-1
5113d06fbde1e82a393b527636c90b5f,270,1,939.9,1.0,8.0,Atypique,-1
dd8c09f1b309c9ffc302c745550a9ff3,328,1,939.72,2.0,8.0,Atypique,-1
c7325ee1a92c0c0d4b95b8616f0abcae,174,1,939.72,1.0,1.0,Atypique,-1
62b8761192c86f4ead06f4a433096a2b,57,2,939.61,5.0,1.0,VIP_atypique,-1
6faf1e57266237600d268d6131cf1e5f,231,1,939.11,5.0,3.0,Atypique,-1
c38100d7aeb315d6a0bf5a8e31520aed,164,1,938.93,5.0,3.0,Atypique,-1
2ccfac3d2d47192d87f701dad23f82af,295,1,937.49,5.0,2.0,Atypique,-1
31bfa97f1ea0663a50ebc5c811ebdf4d,300,2,937.36,2.5,1.0,Atypique,-1
d85413bd3090d6a1940f4d349ddbaac7,204,1,936.99,1.0,1.0,Atypique,-1
f93ea08ded32a5b926f9dd98c1dbd61d,459,2,934.66,5.0,10.0,Atypique,-1
83713f647f81aaccd6a0826b0f8d5b93,19,1,932.54,4.0,1.0,VIP_atypique,-1
bfae308e6d9e12d90ff670ed4aef08ef,11,1,932.47,4.0,10.0,VIP_atypique,-1
eaa604ab9f816252edb7a8d297f932e5,271,2,932.21,5.0,2.0,Atypique,-1
9146de9c43fa373c4ce8af26c8db8336,372,2,931.19,5.0,10.0,Atypique,-1
b9cc54385a16364650ea5c9d26c212d9,106,1,928.68,1.0,1.0,VIP_atypique,-1
505824fb4f1d7fd780d749da901eb412,35,1,927.63,3.0,1.0,VIP_atypique,-1
6551775fe8fc9bd339483cdcf4ae51c0,72,1,927.28,1.0,8.0,VIP_atypique,-1
bfe4720c90117f67140c4cda130f1022,271,1,925.69,4.0,5.0,Atypique,-1
1b6c7548a2a1f9037c1fd3ddfed95f33,197,7,925.62,5.0,1.0,Atypique,-1
b6b9aad8a882015273009feede9774db,82,1,925.38,5.0,3.0,VIP_atypique,-1
41678bd77f241a2270d0a5d905b22020,56,1,923.97,5.0,3.0,VIP_atypique,-1
39c3f1da75901b25ddc87e18ba12238e,30,1,923.85,4.0,2.0,VIP_atypique,-1
37ec72cc9079a6522951b4a0dcfeb219,227,1,923.83,2.0,6.0,Atypique,-1
e0d253e4d5fca3b836406ddc859766e1,237,1,923.45,4.0,10.0,Atypique,-1
3da044832d726bc92b3d898b249aab53,140,1,923.26,2.0,8.0,Atypique,-1
8ee2c847e37f60f23bac367ca01264de,135,1,923.17,4.0,1.0,Atypique,-1
573dbf27284994be3c41507aa9f093ab,132,1,922.84,4.0,3.0,Atypique,-1
51378a8908cdc12c6545fdf842383c97,530,2,922.19,5.0,3.5,Atypique,-1
3f2f5c51b7b76041f4603a33094928fd,34,1,921.27,4.0,7.0,VIP_atypique,-1
019ed386aec9ff0f9eab4a590231174e,30,1,921.24,5.0,5.0,VIP_atypique,-1
a759a9247088f5af1a7f00ddf6d95133,279,1,921.05,3.0,8.0,Atypique,-1
ea86dd52dc334ddeb9c13130486878e4,335,1,921.05,4.0,8.0,Atypique,-1
3e6dec79ecbff2cecc69cb24e1741668,225,1,921.05,4.0,10.0,Atypique,-1
eb679f5c31d49d7a27b04db1e948b959,329,1,921.04,3.0,1.0,Atypique,-1
2ee975c9c2318bfa81d7c2ba24325099,125,1,920.94,5.0,6.0,Atypique,-1
96a297162b4d82e37dea33271fe02b11,297,1,920.34,4.0,1.0,Atypique,-1
